description,language
"la vérité, et la vérité vous affranchira» (Jean 8:32).",Portuguese
Say the truth and the truth will make you great.,Portuguese
«There is no greatness where there is no truth» (G.E.Lessing).,Portuguese
"«And you shall know the truth, and the truth shall make you free» (John 8:32).",Portuguese
"VOVA-VOVA KUNATANGA NKANU, LABA-LABA KEKUNATANGA",Portuguese
NKANU KO.,Portuguese
A mexeriquice (bisbilhotice) prejudica ao passo que o pisca-pisca de olhos não,Portuguese
faz mal a ninguém.,Portuguese
Este provérbio ensina que «tagarelar em demasia é muito prejudicial do que pes-,Portuguese
"tanejar.» La Bruyêre disse: «arrepende-se raramente de falar pouco, muitas de",Portuguese
335,Portuguese
"falar muito». Os outros acrescentam: «Arrependo-me muitas vezes de ter falado,",Portuguese
"mais nunca me arrependo de me ter calado» (Círio), pois «a tagarela deixa-me",Portuguese
escapar o que me cumpriria guardar com o maior sigilo» (Vives). «Quem muito,Portuguese
"fala, pouco acerta; quem observa reflecte». «Quem domina a sua língua salva",Portuguese
"a sua cabeça» (Provérbio Turco - R.Sha). «A palavra é de prata, o silêncio é de",Portuguese
ouro».,Portuguese
"Le commeérage est préjudiciable, tandis que le clignotement d'yeux ne fait",Portuguese
aucun mal à personne.,Portuguese
Ce proverbe enseigne que «trop parler est plus préjudiciable que trop sourciller».,Portuguese
"La Bruyêre dit: «L'on se repent rarement de parler peu, três souvent de trop par-",Portuguese
"ler», et les autres vont plus loin: «Je me repens beaucoup de fois d'avoir parlé,",Portuguese
"jamais de m'être tu «(Cirio), car «le bavardage me laisse échapper de la bouche ce",Portuguese
"qu'il me fallait garder en secret»(vives). «La parole est d'argent, le silence est",Portuguese
"dor». «Trop parler peut tuer, tandis que qui observe réfléchit». «Qui domine sa",Portuguese
langue sauve sa tête» (Proverbe turc — R.Sha).,Portuguese
"The tittle-tattle is prejudicial, but the winking harms nobody.",Portuguese
This saying means that «Chattering excessively is more prejudicial than an exces-,Portuguese
"sive winking». La Bruyêre says:»rarely one repents to speak few, many to speak a",Portuguese
"lot», Others enhance further: «people repent many times of having chattered, but",Portuguese
"never of having been silent(Cirio), because «chattering let slip from my mouth",Portuguese
"what I should have kept in secret» (Vives). «Too much gossip kills, whereas he",Portuguese
"who observes thinks». «He who restrains his tongue, saves his head» (Turkish",Portuguese
"proverb - R.Sha). «Speech is silver, but silence is gold».",Portuguese
"VOVA YO NKENTO UNA YE VUMU, NGUDI AVO KAWA KO, MWANA WA",Portuguese
KAWA.,Portuguese
"Fale a uma mulher grávida. se a mãe não escutar, a criança escutará.",Portuguese
"Fala de um problema importante a uma pessoa acompanhada, pois se uma não o",Portuguese
"entender, a outra o compreenderá.",Portuguese
"Parlez à une femme enceinte; si la mêre n'êcoute pas, l'enfant écoutera.",Portuguese
"Parle d'un problême important à une personne accompagnée, si I'une ne le com-",Portuguese
"prend pas, I'autre le comprendra.",Portuguese
"Speak to a pregnant wife; if the mother does not hear, the baby will hear.",Portuguese
"Speak of an important problem to an accompanied person, because if one cannot",Portuguese
"understand it, the other will understand.",Portuguese
"VO VWEZA NYANG'A NKUFI, LELE VA MBAZI.",Portuguese
"Se desprezares o colmo curto para cobrir a casa, dormirás ao relento.",Portuguese
"Quando não tiveres o que desejas, faz das tripas coração.",Portuguese
"Si vous méprisez le chaume court pour couvrir la maison, vous dormirez à la",Portuguese
belle étoile.,Portuguese
"Si vous n'avez pas ce que vous aimez, faites contre mauvaise fortune bon coeur.",Portuguese
"If you despise the short thatch, you will sleep in the open air.",Portuguese
"When you don't have what you like, make the best of a bad job. «If you don't",Portuguese
"like it, you can lump it».",Portuguese
336,Portuguese
|,Portuguese
|,Portuguese
|,Portuguese
|,Portuguese
|,Portuguese
"VO YAKELE KUNA NGA YASEVA, KANSI AKELE KUNA MENO MPE",Portuguese
AKELE MAU. VARIANTE: KALA NKALA KUNA YADI SEVA. NGA YAKELE,Portuguese
KUNA K'AKELE YO MENO KO E?,Portuguese
Se eu estivesse lá teria rido. Mas o que lá estiveram tinham também dentes.,Portuguese
Este provérbio é uma resposta aos que têm a pretenção de serem melhores que,Portuguese
"todos os outros, presentes ou absentes.",Portuguese
"Si j'étais là j'aurais ri, mais ceux qui y étaient avaient aussi des dents.",Portuguese
Ce proverbe est une réponse à la prétention morbide de ceux qui,Portuguese
"se croient meilleurs que tous les autres, présents ou absents.",Portuguese
If I were there I would have laughed; but those who were there have teeth too.,Portuguese
This saying is an answer to the morbid pretention of those who,Portuguese
"think a lot of themselves compared with their fellows, presents or absents.",Portuguese
"VO ZOLA VOVELA MVUMBU, UNZAYILA LUSANSU, AVO KE WAU KO",Portuguese
NGEYE UKITUKA MVUMBU.,Portuguese
"Se quiseres defender um escravo, deves conhecer a sua história, se não, tu per-",Portuguese
"des a tua causa, ou te tornas também escravo.",Portuguese
"Um médico, para tratar um doente, deve conhecer a história da sua patologia, do",Portuguese
"mesmo modo que um advogado, para defender um réu deve conhecer o seu caso;",Portuguese
"daí, quem quiser defender um caso, deve também conhecer as causas e os efeitos",Portuguese
"deste, pois no caso contrário, o feitiço pode se virar contra o feiticeiro.",Portuguese
«Cada homem é uma história que não é idêntica a nenhuma outra» (Alexis Car-,Portuguese
"rel - in «Homme, cet inconnu»).",Portuguese
"Si vous voulez défendre un esclave, vous devez connaitre son histoire, sinon",Portuguese
vous perdez votre cause ou devenez esclave vous aussi.,Portuguese
"Pour traiter un malade, un médecin doit connaitre V'histoire de sa pathologie, et",Portuguese
"un avocat, pour défendre un accusé, doit aussi bien connaitre son histoire, et, ilen",Portuguese
"est de même pour celui qui veut défendre un cas quelconque, il doit en connaitre",Portuguese
"les tenants et les aboutissants, sinon le fétiche se toume contre le féticheur.",Portuguese
«Chaque homme est une histoire qui n'est identique à aucune autre» (Alexis,Portuguese
"Carrel - in «L/' Homme, cet inconnu»).",Portuguese
"If you want to defend a slave, you must know his history.",Portuguese
"In order to treat a sick person, a physician must know his pathological history, as",Portuguese
"a lawyer, in order to defend a defendant, must know his case; hence, any one",Portuguese
"who is willing to defend any case must know the ins and outs of that case, for, on",Portuguese
"the contrary, the fetish will tum against the fetishist.",Portuguese
«Every person is a history which is not identical to any other» (Alexis Carrel — in,Portuguese
"«L Homme, cet inconnu»).",Portuguese
"VUMU KITANDANGA, NTU KAUTANDANGA KO.",Portuguese
"A barriga esfomeada emagrece, mas a cabeça não emagrece. A fome",Portuguese
"É a barriga que pode emagrecer por causa da fome, mas a fome não se lê no",Portuguese
rosto.,Portuguese
"C'est le ventre qui maigrit, mais la tête ne maigrit pas.",Portuguese
"Pour cause de la faim, le ventre peut en maigrir mais cela ne peut pas se lire sur",Portuguese
le visage.,Portuguese
337,Portuguese
"The belly grows lean, but the head does not.",Portuguese
The hunger makes the belly grow lean but is not read on the face.,Portuguese
"VUMU KIYUKUTANGA, MESO KAMAYUKUTANGA KO.",Portuguese
"O ventre pode encher-se, mas os olhos nunca estão cheios e nunca se cansam",Portuguese
de ver.,Portuguese
"«O estômago esfomeado pode ficar farto, mas os olhos são insaciáveis» (Provérbio",Portuguese
Turco — R.Sha).,Portuguese
"Le ventre peut se rassasier, mais les yeux ne sont jamais rassasiés:",Portuguese
"«Le ventre affamé peut se rassaier, mais les yeux curieux ne sont jamais assou-",Portuguese
vis» (Proverbeturc - R.Sha).,Portuguese
The belly can be fed up. But the eyes are never filled up.,Portuguese
"«The hungry belly can be fed up, but the curious eyes cannot be filled up» (Turk-",Portuguese
ish proverb — R.Sha).,Portuguese
VUMU N'SUMBA KAUMENINANGA MBONGO KO.,Portuguese
O ventre é como o grande repositório de amendoins que não produz novas,Portuguese
sementes. -,Portuguese
«OQ ventre é consumidor e não produtor».,Portuguese
Le ventre est comme une grande réserve d'arachides qui ne produit pas de,Portuguese
nouvelles semences.,Portuguese
«Le ventre est un consommateur mais pas un producteur».,Portuguese
The belly (stomach) is as a depository of peanuts which does not produce new,Portuguese
seeds.,Portuguese
«The stomach is a consumer but not a producer».,Portuguese
VUVU I KUNZI DINATANG'E NZA.,Portuguese
A esperança é o pilar que suporta o mundo.,Portuguese
"«A esperança, por enganosa que seja, serve, quando menos, para nos levar ao fim",Portuguese
do destino por um caminho agradável» (La Rochefoucauld).,Portuguese
Yespérance est le pilier qui supporte le monde.,Portuguese
"«Lespérance, toute trompeuse qu'elle est, sert au moins à nous mener à la fin de",Portuguese
la vie par un chemin agréable» (La Rochefoucauld).,Portuguese
The Hope is the pillar which supports the world.,Portuguese
"Hope, though deceptive it may be, is at least of great use in leading us to the end",Portuguese
of our life through an agreeable way» (La Rochefoucauld).,Portuguese
338,Portuguese
