description,language
"Este conselho destina-se a pessoas muito susceptíveis e sensíveis que são, por seu",Portuguese
"destempero, facilmente afectadas mesmo por uma ninharia.",Portuguese
"Cândido Figueiredo caracteriza-as e afirma: «mau sistema este, o discutir irritan-",Portuguese
"do-se e ofendendo-se. Quem defende a verdade, raramente se exalta: e quem",Portuguese
"mistura argumentos com bravatas, deixa logo pressupor que a razão não está do",Portuguese
"seu lado, e conclui: «se te encolerizas, é porque não tens razão». (Cândido Figuei-",Portuguese
redo — in «Os Estrangeiros»).,Portuguese
«Nada é tão vergonhoso como a irascibilidade» (Cícero).,Portuguese
Un homme adulte ne doit pas avoir un coeur becqueté par les poules.,Portuguese
Ce conseil se destine à des personnes três susceptibles et hypersensibles qui sont,Portuguese
facilement affectées même par une baguenauderie. Cândido Figueiredo les caracté-,Portuguese
"rise en affirmant: c'est un mauvais systême, celui de discuter en s'irritant et s'offen-",Portuguese
"sant. Qui défend la vérité, rarement se exalte et qui mélange les arguments avec des",Portuguese
"bravades, laisse aussitôt supposer que la raison n'est pas de son côté, et conclut: «si",Portuguese
"tu te faches, c'est que tu as tort» (Cândido Figueiredo) in «Os Estrangeiros»).",Portuguese
«ll ny a rien d'aussi honteux que V'irascibilité» (Cicéron).,Portuguese
An old man must not have a heart pecked by the hens.,Portuguese
This advice is directed to the persons very susceptible and hyper sensible which,Portuguese
are easily affected by any contrariety. Cândido Figueiredo characterizes their sys-,Portuguese
""" tem as follows: «it is a bad system of discussing getting angry and being offended.",Portuguese
"He who defends the truth, seldom grows excited and he who mixes up argu-",Portuguese
"ments and bravados lets at once see that reason is not on his side. Hence, he con-",Portuguese
"cluded: «if you become angry, it is because you are not right» (Cândido",Portuguese
"Figueiredo, in «Os Estrangeiros»).",Portuguese
«There is nothing as shameful as the irascibility» (Cicero).,Portuguese
194,Portuguese
MBUTA KA MWENANGA MU MAVUNDU KO.,Portuguese
O mais velho não vê pelas fendas ou pela janela.,Portuguese
O mais velho não se limita às especulações e factos imprecisos para julgar e deci-,Portuguese
dir sobre um caso.,Portuguese
«A águia não se entretém em apanhar moscas».,Portuguese
Le vieux ne voit pas la fenêtre.,Portuguese
"Un adulte responsable ne se limite pas aux oui-dire, aux faits imprécis et spécula-",Portuguese
tions pour juger et décider d'un cas.,Portuguese
«Laigle ne s'amuse pas à attraper des mouches».,Portuguese
An old man does not see through the cracks or the windows.,Portuguese
"A responsible man doesn't restrict himself to hearsay, imprecise facts and specula-",Portuguese
tions in order to judge anything.,Portuguese
«Eagle does not amuse itself by catching flies».,Portuguese
MBUT'A KANDA SINA DIA NKOMBO DIZANZALWANGWA KWA,Portuguese
INKOMBO-NKOMBO.,Portuguese
Um chefe é como a cabra sobre as costas da qual saltitam as suas crias.,Portuguese
O chefe de família aceita como o seu quinhão as impertinências dos -seus entes,Portuguese
"queridos, limitando-as ao mínimo tolerável.",Portuguese
Un chef est comme une chêvre-mêre sur le dos de laquelle ses petits sautillent.,Portuguese
"Un chef de famille accepte comme son lot les impertinences de ses bien-aimés,",Portuguese
tout en les limitant au minimum tolérable.,Portuguese
A chief is as a goat-mother on whose back its young hop about.,Portuguese
"A chief suffers as his lot the impertinences of his loved ones, restricting them to a",Portuguese
tolerable minimum.,Portuguese
MBUTA MBUNDU KABWISANGA.,Portuguese
Um adulto deve fazer mostras de calma e paciência.,Portuguese
A paciência e a calma caracterizam um adulto responsável.,Portuguese
«A paciência e a calma alcançam tudo».,Portuguese
Un adulte doit faire preuve de calme et patience.,Portuguese
La patience et le calme caractérisent un hormme adulte responsable.,Portuguese
«La patience et le calme viennent à bout de tout».,Portuguese
An adult man must show proofs of calmness and patience.,Portuguese
The patience and the calm characterize an responsible adult.,Portuguese
«Patience and the calm overcome everything».,Portuguese
MBUTA TIEME NKUNL NGANGU LEKE ZE SÃLA.,Portuguese
"Um velho que apanha lenha, foi preguiçoso na juventude.",Portuguese
"«Mocidade ociosa, velhice vergonhosa».",Portuguese
Un vieux qui ramasse du bois montre que dans sa jeunesse il était paresseux.,Portuguese
"«Aprês jeunesse oisive, vieillesse pénible» ou «Paresseux dans la jeunesse, néces-",Portuguese
siteux dans la vieillesse».,Portuguese
An old man who fetches wood shows that he was a lazy boy.,Portuguese
"«Idle youth, painful old age».",Portuguese
195,Portuguese
"MBUTA UNATANGA NLEKE BWIDI MFUNE, KA NLEKE KO KANATA",Portuguese
MBUTA BWIDI MFEUNE.,Portuguese
"Um adulto pode transportar um jovem esfomeado, mas o jovem não o pode",Portuguese
fazer.,Portuguese
"Un adulte peut transporter un jeune affamé, mais le contraire n'est pas vrai.",Portuguese
"The old man can carry a hungry youth, whereas the youth cannot do the",Portuguese
same.,Portuguese
MBWA DIDI MAKI MA MFUMU ANDI TADILU KISOBELE.,Portuguese
O cão que comeu os ovos do seu mestre mudou de olhares.,Portuguese
«Um malfeitor que prejudica o seu mestre trai-se pelo seu comportamento».,Portuguese
«O crime não compensa».,Portuguese
Le chien qui a mangé les oeufs de son maitre a changé son regard.,Portuguese
«Un malfaiteur qui fait du tort à son maitre se trahit par ses attitudes».,Portuguese
«Le crime ne paie pas».,Portuguese
"A dog which ate its master's eggs, changes its behaviour.",Portuguese
«A evil doer which prejudices his master's interests betrays himself through his,Portuguese
behaviour».,Portuguese
«Crime is something that money cannot buy».,Portuguese
MBWA KAVILAKANANGA MFUMU ANDIKO.,Portuguese
Um cão não se esquece do seu dono.,Portuguese
Uma pessoa reconhecida nunca olvida o seu benfeitor.,Portuguese
«Um cão reconhecido vale mais do que um homem ingrato» (Prov. Árabe - Rosa,Portuguese
Sha).,Portuguese
Un chien n'oublie pas son maítre.,Portuguese
Une personne reconnaissante n'oublie jamais son bienfaiteur.,Portuguese
«Un chien reconnaissant vaut mieux qu'un homme ingrat» (Prov. Arabe — Rosa,Portuguese
Sha).,Portuguese
A dog does not forget its owner.,Portuguese
A grateful person never forgets his benefactor.,Portuguese
«A grateful dog is better than an ungrateful man» (Arab proverb - Rosa Sha).,Portuguese
MBWA KA WUTILANGA VA MBIDI A WANTU KO.,Portuguese
A O cão não dá luz à sua bébé na presença de muita a gente.,Portuguese
«Mesmo os animais têm um sentido de pudor pelo que se espera muito dos,Portuguese
homens que são animais razoáveis.»,Portuguese
La chienne ne met bas en présence de nombreux spectateurs.,Portuguese
«Même les animaux sont dotés d'un sentiment de pudeur. Il y apourtant lieu,Portuguese
d'en attendre des hommes qui sont des animaux raisonnables».,Portuguese
The bitch does not give forth in the presence of many spectators.,Portuguese
"Even the animal are endowed with the sense of decency. Hence, it is hoped much",Portuguese
from man who is a reasonable animal.,Portuguese
196,Portuguese
"MBWA NETE NTU A MUNTU, LUMBU MAMBU KA NATA. NTU A MUNTU",Portuguese
NGA KADIAMBU KO E?,Portuguese
O cão que traz a cabeça de um homem trará um dia uma desgraça.,Portuguese
Mas a cabeça de um homem não é uma desgraça?,Portuguese
Quem comete pequenos erros virá a cometer outros mais graves se não for corrigido.,Portuguese
«Quem rouba um ovo acabara por roubar um boi» (H. V. Roy).,Portuguese
"Le chien qui apporte la tête d'un homme, un jour apportera un malheur. Mais",Portuguese
la tête d'un homme n'est pas un malheur?,Portuguese
Qui commet de petites fautes en commettra de grandes s'il n'est corrigé.,Portuguese
«Qui prend un oeuf finira par voler un boeuf» (H. V. Roy).,Portuguese
The dog which is bringing a man's head will cause some day a great misfor-,Portuguese
tune; but a man's head is not a misfortune?,Portuguese
Said of those who consider only great disaster and seem to be indifferent to the,Portuguese
occurring of minor misiortunes.,Portuguese
«He who takes another's egg will finally steal an ox» (H. V. Roy).,Portuguese
MBWA NZENZA NKIL ANDI LAPIKA.,Portuguese
O cão estrangeiro baixa a sua cauda.,Portuguese
"Numa aldeia alheia, um homem deve mostrar-se modesto.",Portuguese
"Onde estivermos, saibamos que «a verdade é de vidro e a discrição é de diaman-",Portuguese
te» (André Maurois).,Portuguese
"Dans le village d'autrui, le chien baisse sa queue entre les jambes.",Portuguese
Dans le village d'autrui l'homme doit avoir un comportement modeste.,Portuguese
"Oú que nous soyons, sachons que «la vérité est de verre, la discrétion est de dia-",Portuguese
mant» (André Maurois).,Portuguese
"In an other village, the dog lowers its tail between its legs.",Portuguese
A man in an other village must have a humble behaviour.,Portuguese
"«Wherever we may be, let's know that «the truth is of glass, the discretion is of",Portuguese
diamond».,Portuguese
"MBWA OYENDELA TIYA, MWENDENDE (OYENDELELA).",Portuguese
É um cão mandado para buscar o fogo e que foi-se de vez.,Portuguese
Diz-se de alguém mandatado para executar uma missão e que não voltou mais à,Portuguese
proveniência para dar conta da sua missão.,Portuguese
C'est chien envoyé chercher du feu et qui s'en est allé pour de bon.,Portuguese
Se dit de quelqu'un envoyé exécuter une mission et n'est plus retourné pour ren-,Portuguese
dre compte de sa mission.,Portuguese
Itis a dog which was sent to go and fetch fire and which went away without,Portuguese
returning back to account for it.,Portuguese
"MBW'A TATA WUTIDI AN'A YA, A NSISI AKENDALELE.",Portuguese
A cadela do pai pariu quatro cachorros. Os nsisi estão aflitos.,Portuguese
A felicidade de alguns faz a infelicidade de outros.,Portuguese
«Com o mal de uns lucram os outros».,Portuguese
197,Portuguese
La chienne du pêre a mis bas quatre petits. Les nsisi sont affligés.,Portuguese
Le bonheur des uns fait le malheur des autres.,Portuguese
«La joie des uns est faite des larmes des autres».,Portuguese
My father's she-dog has brought forth four pups. The nsisis are distressed.,Portuguese
The happiness of some brings the misfortune of others.,Portuguese
«One man's joy is another man's sorrow».,Portuguese
"MBWA UNA MU VATA KA VWETE KO, WEYI NSISI TUKIDI KU MFINDA",Portuguese
KA VWATILA? (KAKADILA WAVWATA?).,Portuguese
"O cão da aldeia não traz pano, como é que o animal-nsisi do mato traria um",Portuguese
pano?,Portuguese
Um pobre não pode exigir a um outro pobre o que não tem ele próprio.,Portuguese
«Ninguém é obrigado a fazer o que não pode».,Portuguese
"Le chien du village ne porte pas de pagne, comment le rongeur nsisi porterait-",Portuguese
il un pagne?,Portuguese
Un pauvre ne peut pas exiger à un autre pauvre ce dont lui-même Ne dispose pas.,Portuguese
«Á Vimpossible nul n'est tenu».,Portuguese
"The dog of the village doesn't wear any garment, how is it possible-to an ani-",Portuguese
mal-nsisi of the bush to wear one?,Portuguese
A poor man must not demand from an another poor what he is lacking himself.,Portuguese
«No one is expected to perform impossibilities».,Portuguese
"MBWA UNA YE MALU MA YA, NZILA ZOLE KA KWENDANGA ZO KO.",Portuguese
O cão que tem quatro patas não segue dois caminhos ao mesmo tempo.,Portuguese
«Não se pode cavar na vinha e no bacelo».,Portuguese
Le chien qui a quatre pattes ne suit pas deux chemins à la fois.,Portuguese
«On ne peut être à la fois au four et au moulin.»,Portuguese
The dog which has four feet does not follow two ways at once.,Portuguese
«You cannot try to do two things at once».,Portuguese
"MBWASI A NKANDA LEMVOKELA NA NKANDA, IBOSI NGEYE MPE",Portuguese
UKITUKA NA NKANDA.,Portuguese
"Sulco, obedece ao torrão e tornar-te-ás torrão também.",Portuguese
"Este provérbio aconselha aos jovens de obedecer aos seus pais, educadores e aos",Portuguese
"demais responsáveis para merecerem de virem a substitui-los dignamente, saben-",Portuguese
"do que: «hoje ovelha, amanhã será pastor», e «quem obedece é quase sempre",Portuguese
melhor do que quem manda» (Ernest Renan).,Portuguese
"Sillon, obéit à la glêbe et tu deviendras glêbe aussi.",Portuguese
"Ce proverbe conseille aux jeunes d'obéir à leurs parents, éducateurs et autres res-",Portuguese
"ponsables pour mériter de les remplacer dignement et devenir leurs égaux, sachant",Portuguese
"que «aujourd'hui on est brebis, demain Ion deviendra berger» et que «celui qui",Portuguese
obéit est presque toujours meilleur que celui qui commande» (Ernest Renan).,Portuguese
"Furrow, obey the clod and you will become clod also.",Portuguese
"This saying is an advice to the youth to obey their parents, educators and other",Portuguese
198,Portuguese
"people in order to deserve to become their equals, because: «today you are sheep,",Portuguese
"tomorrow you'll be shepherd», and «he who obeys is almost better than he who",Portuguese
commands» (Emest Renan).,Portuguese
"MENA MVU KA KIMBUTA KO, VENA YE MVU ZA KIMPAPAVUKA.",Portuguese
"Ter cãs não é sinal de velhice, pois há cãs prematuras.",Portuguese
"«O homem tem a idade que sente, e a mulher tem a idade que parece».",Portuguese
Avoir les cheveux blancs ne signifie pas vieillesse. Il y a des cheveux blancs,Portuguese
précoces.,Portuguese
"«lY'homme a I'âge qu'il sent, et la femme a V'âge qu'elle parait».",Portuguese
"To have white hair does not mean old age, for there is premature white-haired men.",Portuguese
«A man is as old as he feels and a woman (is as old) as she looks.,Portuguese
MENGA MAMOSIKA MAKWELANANGA KO.,Portuguese
Os do mesmo sangue não devem casar-se.,Portuguese
O casamento endogâmico é proibido,Portuguese
On ne se marie pas entre gens du même sang.,Portuguese
Le mariage endogamique est prohibé.,Portuguese
People of the same kinship don't get married.,Portuguese
«Endogamy is prohited.»,Portuguese
"MENGA WAKU, ZOLA WA NGANI: «NLEMBO SINA OMENGA NELMBO",Portuguese
WANZOLE WANLANDA YE WAZOLA NLEMBO A NDA WA KATI-KATI,Portuguese
KABULANGA YANDI KINDODI».,Portuguese
Odeia o teu irmão e ama um outro indivíduo: «O polegar odeia o dedo indica-,Portuguese
dor e ama o dedo médio com o qual ele consegue dar piparotes em detrimento,Portuguese
do primeiro mais próximo dele».,Portuguese
Esta atitude encontra a sua explicação no «complexo de Cain» como «uma con-,Portuguese
"corrência pelo primeiro lugar na atenção e amor da mãe ou do pai, que os valori-",Portuguese
zem ou compensem diferentemente.,Portuguese
A rivalidade fratema gera ódio e um sentimento de exclusão ou de eliminação do,Portuguese
"outro, podendo ser superado pelo processo de assimilação e de acomodação do",Portuguese
mais forte para com o mais ftaco e vice versa.,Portuguese
Haissez le vôtre et aimez quelqu'un d'autre:«Le pouce hait I'index et aime le,Portuguese
médium avec lequel il arrive à donner des chiquenaudes au détriment du pre-,Portuguese
"mier, le frêre le plus proche de lui».",Portuguese
Cette attitude s'explique par le «complexe de Cain» comme une concurrence,Portuguese
"pour la premiêre place dans I'attention ou l'amour de la mêre ou du pêre, qui les",Portuguese
valorisent ou les compensent différemment. Cette rivalité engendre une haine et,Portuguese
un sentiment d'exclusion ou d'élimination de I'autre. Ce conflit peut cependant,Portuguese
être dépassé par le processus d'assimilation et d'accommodation du plus fort,Portuguese
envers le moins fort et vice versa.,Portuguese
Hate your brother and like another:«The dumb hates the first-finger in favour,Portuguese
"of the middle-finger with which it easily flicks, to the detriment of the first",Portuguese
"one, its nearest brother».",Portuguese
199,Portuguese
This attitude may be explained through the «complex of Cain» as a competition,Portuguese
"for the first place in the attention or love of the mother or father, who value and",Portuguese
compensate them differently.,Portuguese
This rivality generates hate and a feeling of exclusion or elimination of the other.,Portuguese
"However, this conflict may be overcome by the process of assimilation and accom-",Portuguese
modation from the stronger brother towards the weaker one and vice versa.,Portuguese
MENO MU NWA MA MENGI KANSI KA MAYUMANANGA KO.,Portuguese
"Os dentes na boca são muitos, mas não se zangam entre si.",Portuguese
Os corpos sem sentimentos submetem-se às ordens naturais sem a anarquia que,Portuguese
caracteriza os corpos com faculdades superiores.,Portuguese
«Os dentes são todos irmãos uns para com os outros» (Prov.Africano).,Portuguese
"Les dents de la bouche, bien que nombreuses, ne se disputent pas.",Portuguese
Les corps sans sentiments se soumettent aux ordres naturels sans anarchie qui,Portuguese
caractérise os corps aux facultés supérieures.,Portuguese
«Les dents sont tous des frêres les uns les autres» (Prov.africain).,Portuguese
"The teeth in the mouth, although numerous, never quarrel.",Portuguese
Bodies without feelings obey the natural orders without anarchy which charac-,Portuguese
terize the bodies with superior faculties.,Portuguese
«Teeth are all friends among each other» (African prov.).,Portuguese
MESO KAMA MONANGA NSONI KO LOKA MALOKANGA.,Portuguese
"Os olhos que não têm vergonha, são capazes de enfeitiçar.",Portuguese
"«Onde não ha vergonha, não há honra» (Prov. Congolense).",Portuguese
Les yeux éhontés sont capables d'ensorcellement.,Portuguese
"«Ou il n'y a pas de honte, il n'y a pas d'honneur» (Prov, Congolais).",Portuguese
The eyes unshamed are capable of bewitching.,Portuguese
"«Where there is no shame, there is no honor» (Congo prov.).",Portuguese
"MESO MA MBOLONGO, VA LONGA MAMONENE.",Portuguese
É por acaso que os olhos da beringela se encontram no prato de comer.,Portuguese
Dito das pessoas que se desconhecem ou vêem de lugars diferentes mas que se,Portuguese
juntam num evento por força de circunstâncias.,Portuguese
C'est par hasard que les yeux de I'aubergine se rencontrent dans un plat de,Portuguese
nourriture.,Portuguese
"Se dit des personnes qui ne se connaissent pas ou de provenances différentes, qui se",Portuguese
trouvent ensemble dans un événement par la nourriture pour force de circonstance.,Portuguese
It is by chance that the eyes of aubergine (egg-plant) meet in the dish of food.,Portuguese
"It is said of people without prior acquaintance or who come from different places,",Portuguese
and are brought together in a meeting by force of circumstances.,Portuguese
"MESO UNKUTA, MALU UNKABU.",Portuguese
"Os olhos receiam, os pés avançam.",Portuguese
Os olhos medem o caminho que devem percorrer os pés.,Portuguese
200,Portuguese
"Les yeux craignent, les pieds avancent.",Portuguese
"Les yeux mesurent le chemin que les pieds doivent parcourir,",Portuguese
"The eyes feel fear, the feet go ahead.",Portuguese
The eyes measure the way the feet must follow.,Portuguese
"MESO VO KA MA MWENE KO, MBUNDU KAVAVA KO YOVO MESO VO",Portuguese
"KA MA MWENE KO, VUMU KA VAVA KO.",Portuguese
"O que os olhos não vêem, o coração não sente, e o estômago não reclama.",Portuguese
"«Longe da vista, longe do coração».",Portuguese
«Os olhos comem também».,Portuguese
"Si les yeux ne voient pas, le coeur ne pourra pas désirer et aussi le ventre ne",Portuguese
pourra pas réclamer.,Portuguese
"«Longe des yeux, loin du coeur»,",Portuguese
«Les yeux mangent aussi».,Portuguese
"What the eyes don't see, the heart does not grieve over and the stomach doesn't",Portuguese
complaint about.,Portuguese
"«Out of sight, out of mind».",Portuguese
«Eyes eat also».,Portuguese
"MFILU TOMONANA YANDI, KA MFIDI A MPAKA KO.",Portuguese
"Temos somente encontrado a àrvore tintureira, que enegrece pessoas, mas",Portuguese
nunca um refilão ameaçador.,Portuguese
Esta máxima expressa um desafio destinado a amedrontar ou oblrigar os oponen-,Portuguese
tes a desistir de qualquer competição com os desafiantes suscetíveis de ter argu-,Portuguese
mentos irrefutáveis...,Portuguese
"Nous avons seulement rencontré I'arbre noircisseur qui noircit les gens, mais",Portuguese
jamais un récalcitrant défiant.,Portuguese
Cette maxime exprime un défi destiné à intimider ou à obliger les adversaires de,Portuguese
renoncer à une compétição quelconque avec les provocateurs susceptibles d'avoir,Portuguese
des arguments irréfutables.,Portuguese
We have so far met the black tree which blackens people but never any defy-,Portuguese
ing recalcitrante .,Portuguese
This saying expresses a defy aimed to frighten or oblige the adversaries to desist,Portuguese
from any confrontation with the contenders susceptible to have irrefutable argu-,Portuguese
ments.,Portuguese
"MFINDA INA YE MESO, YAKA INA YE MATU.",Portuguese
"A floresta tem olhos, a parede tem ouvidos.",Portuguese
"Fora ou dentro da casa, a discrição é necessária.",Portuguese
"La forêt a des yeux, le mur a des oreilles.",Portuguese
"À Vextérieur ou à Vintérieur de soi, la discrétion s'impose.",Portuguese
"The bush has eyes, the wall has ears.",Portuguese
"Outside or at home, discretion is necessary.",Portuguese
201,Portuguese
"MFINDA KANA VATILA YO SE YAKU, KANDA KANA SOPELA DIO SE",Portuguese
DIAKU.,Portuguese
"O campo onde tu cultivas é teu, a família onde te casas é tua.",Portuguese
«A terra que conheces e amas é a tua mãe» (prov. Espanhol).,Portuguese
"Le champs que tu cultives t'appartient, la famille ou tu te maries est ta famille.",Portuguese
"«La terre que tu connais et aimes, c'est ta mêre» (prov. Espagnol).",Portuguese
"The field in which you till is yours, the family in which you are married is",Portuguese
yours.,Portuguese
«The land you know and like is your mother» (Spanish proverb).,Portuguese
MFINDA KIKOTELA WONGA YEKALA (IKALANGA).,Portuguese
Entrar sem autorização numa floresta alheia dá medo.,Portuguese
Entrer sans autorisation dans la forêt d'autrui fait peur.,Portuguese
To enter without permission another's forest is dreadful.,Portuguese
MFINDA KO VATILA KO KULENDI YO NATINA NYENDO KO.,Portuguese
Não pode levar um cesto à seara alheia para colher o que não semeou.,Portuguese
Não se deve aproveitar do fruto dos esforços alheios.,Portuguese
«Quem regressa da seara alheia com um cesto cheio deve ser um ladrão» (H. V.,Portuguese
Roy).,Portuguese
N ne faut pas porter la hotte dans le champ d'autrui pour y récolter ce que vous,Portuguese
n'avez pas semé.,Portuguese
U ne faut pas profiter du fruit des efforts d'autrui.,Portuguese
«Celui qui revient de la forêt d'autrui avec un panier rempli doit être un voleur»,Portuguese
(H.Yan Roy).,Portuguese
You must not go with a basket in another's field to gather what you didn't sow.,Portuguese
"Do not take advantage of the result of another's efforts, «He who returns from",Portuguese
another's field with a full basket must be a thief.,Portuguese
MFINGI SOLOLA NGONE.,Portuguese
"Mfingi, o pequenino rato, é capaz de descobrir ngone, o maior rato, no seu",Portuguese
esconderijo.,Portuguese
Um assunto insignificante pode revelar um assunto secreto ou de maior impor-,Portuguese
tância.,Portuguese
Le plus petit rat-mfingi peut découvrir le gros rat-ngone.,Portuguese
Un petit fait peut conduire à la révélation d'une affaire secrete ou de grande,Portuguese
importance.,Portuguese
The smallest rat-mfingi- can discover the big rat-ngone.,Portuguese
An insignificant fact can lead to the unveiling of an secret or important matter.,Portuguese
MFUMU A MBWA KAKA LEMDA KATULA VISI MUNA NW'A MBWA.,Portuguese
Só o dono do cão pode tirar o osso da boca do cão.,Portuguese
Um subordinado obedece mais ao seu chefe do que a um outro chefe.,Portuguese
202,Portuguese
C'est seulment le maitre du chien qui peut retirer I'os de sa bouche.,Portuguese
Un subordonné obéit plus à son chef qu'à un autre.,Portuguese
Only the dog's master can take the bone from its mouth.,Portuguese
A subordinate obeys more to his master than to another.,Portuguese
MFUMU KA DIANGA NGULU A KUTU DIMOSI KO (KUMOSI KO),Portuguese
YOVO (Variante): MPFUMU KA WILANGA KUTU DIMOSI (KUMOSI) KO.,Portuguese
O chefe não houve por um só ouvido. .,Portuguese
Quem ouve apenas o acusador ou queixoso sem ouvir o acusado ou réu é um,Portuguese
homem injusto e um juiz parcial.,Portuguese
Le chef n'écoute pas d'une seule oreille.,Portuguese
Celui qui n'entend que I'accusateur ou le plaignant sans entendre 'accusé ou le,Portuguese
coupable est un homme injuste et un juge partial.,Portuguese
The chief doesn't hear with one ear only.,Portuguese
He who ears only the accuser or the plaintifí without earing the accused the,Portuguese
"offender, is an injust man and a partial judge.",Portuguese
O chefe não come um porco de uma orelha.,Portuguese
"Um chefe, para ser justo, deve ouvir todas as partes em conflito.",Portuguese
Le chef ne mange pas un cochon d'une oreille.,Portuguese
Un chef pour être juste doit entendre toutes les parties en conflit.,Portuguese
The chief doesn't eat a one-ear pig.,Portuguese
"A chief, in order to be just, must hear all parts in conflict.",Portuguese
MFUMU KA KALANGA YE MVOVO MYOLE KO.,Portuguese
Um chefe não tem duas palavras.,Portuguese
«Um chefe não deve dar o dito por não dito»,Portuguese
"Un chef ne peut pas avoir deux paroles, c.à.d.:",Portuguese
«Un chef ne doit pas avoir son dit et son dédit».,Portuguese
«Un chef ne doit pas être inconsistant dans ses décisions».,Portuguese
"A chief doesn't have two words, that is to say,",Portuguese
«A chief must not withdraw a statement».,Portuguese
MFUMU KAN'ANLOSA MATADI TUMBUKIDI.,Portuguese
"Se um chefe for apedrejado, ele é desautorizado.",Portuguese
"«Se a autoridade já não é respeitada, é um sinal de que um outro poder está em",Portuguese
movimento» (St. Expéry).,Portuguese
"Si un chef est lapidé, il est discrédité.",Portuguese
"«Si autorité n'est plus respectée, c'est qu'un autre pouvoir est en marche» (St.",Portuguese
Expéry).,Portuguese
"Ia chief is pelted with stones, it is a sign that he has lost his autority.",Portuguese
"If the authority is no longer respected, it is a sign that another power is march-",Portuguese
ing» (St. Expéry).,Portuguese
203,Portuguese
"MFUMU KANA KAVOVA KAKA, ANANGA ANTELAMENA.",Portuguese
Um chefe que fala sem testemunha é uma prova de que está,Portuguese
desavindo com os seus subordinados.,Portuguese
"«Testemunha única, nenhuma testemunha» (Aforismo jurídico).",Portuguese
Un chef qui parle sans témoin montre que ses sujets lui sont opposés.,Portuguese
"«Témoignage unique, aucun témoignage» (Aforisme juridique).",Portuguese
"If a chief speaks with witness, it shows that he is at odds with his subjects.",Portuguese
"«A one and only one witness, is none a witness» (Juridical aphorism).",Portuguese
"MFUMU KONZO, NGANGA KUTA.",Portuguese
Convida-se um chefe por um pedido respeitavelmente formulado.,Portuguese
"Convida-se um curandeiro por um pagamento adiantado de uma caução, para",Portuguese
"que o chefe participe num debate, ou que o curandeiro trate um doente.",Portuguese
Este provérbio indica que se deve dar a cada entidade o devido respeito e confor-,Portuguese
mar-se às formalidades que exige a sua posição social.,Portuguese
«Dar o seu a seu dono»,Portuguese
On invite un chef par une invitation respectueusement formulée. On invite un,Portuguese
"guérisseur avec le payement d'une caution, paiement monétaire symbolique,",Portuguese
"pour que le chef participe dans un débat, ou un guérisseur traite un malade.",Portuguese
"Ce proverbe indique qu'un chef doit invité avec la dignité de son rang, et qu'un",Portuguese
«guérisseur est invité en déposant la caution symbolique exigée.,Portuguese
«A tout seigneur tout honneur».,Portuguese
To invite un chief it is necessary a formal invitation. To invite a healer it is nec-,Portuguese
essary a pre-paid token.,Portuguese
This saying indicates that a chief must be invited with the respect due to his social,Portuguese
position.,Portuguese
«Give everyone his due».,Portuguese
MFEUMU MAKONZO MANTWA Yovo MANYUKUTA.,Portuguese
O chefe vive da reverência dos que o convidam ou dos que ele convida.,Portuguese
"Que o chefe convide ou seja convidado, ele deve ser sempre tratado com reverência.",Portuguese
Le chef vit de la révérence de ceux qui Vinvitent ou de ceux qu'il convoque.,Portuguese
"Que le chef invite ou soit invité, il doit toujours être traité avec révérence.",Portuguese
The chief lives of the reverence of those who invite him or whom he invites.,Portuguese
"Whether the chief invites or is invited, he must always be treated with respect.",Portuguese
"MFEUMU NKE, NKWA DYAMBU MBUTA.",Portuguese
A opinião do chefe é menos importante do que a decisão do interessado do,Portuguese
assunto.,Portuguese
Lopinion du chef compte moins que la décision de l'intéressé dans I'affaire.,Portuguese
The chief's opinion is less important than the decision of the person concemed,Portuguese
in the matter.,Portuguese
204,Portuguese
"MFWENGE A NKETE: BAKÍDI KU FUTA, WIZI DILA KU VATA.",Portuguese
Uma raposa honesta apanhou a sua presa na floresta e veio comê-la na aldeia.,Portuguese
"C'est renard honnête qui, ayant attrapé sa proie dans la forêt, est venu la man-",Portuguese
ger dans le village.,Portuguese
"It is an honest fox, which had caught its prey in the bush and came to eat it in",Portuguese
the village.,Portuguese
"MINDELE MI NWANA MU KUMBI, FITA KU DYA YE NWA.",Portuguese
Os brancos que lutam no barco estão desavindos por causa do comer e do beber.,Portuguese
Os interesses opostos dividem as pessoas mesmo da mesma proveniência.,Portuguese
«As virtudes perdem-se no interesse como os rios se perdem no mar»(F. de La,Portuguese
Rochefoucauld).,Portuguese
Les blancs qui luttent dans le bateau sont bro uillés pour cause de manger et,Portuguese
de boire.,Portuguese
Les intérêts divergents divisent les personnes même de la même provenance.,Portuguese
«Les vertus se perdent dans l'intérêt comme les fleuves se perdent dans la mer»,Portuguese
(F. de La Rochefoucauld),Portuguese
The white men who are struggling in the ship are at variance with one another,Portuguese
because of eating and drinking.,Portuguese
Divergent interests divide men even of the same origin.,Portuguese
«Virtues end up in the interest like the rivers do into the sea» (F. de La Rochefou-,Portuguese
cauld).,Portuguese
"MINWANA NZITU AKU KUNWANA MIO KO, NKI NZINGU UVINGILANGA",Portuguese
(OVINGILA)?,Portuguese
"Se não intervires na luta que trava o teu sogro, que tipo de luta esperas tu?",Portuguese
O provérbio indica que quem não ajuda um parente por aliança não é um bom,Portuguese
amigo.,Portuguese
«No aperto e no perigo se conhece o amigo ou amigos».,Portuguese
